id	content	character	emotions	labels	label24
2388_0087_A_500	顾二：现在你很酷了。拿着黄色屏幕的诺基亚，你觉得自己很帅	l2	1,1,0,0,0,0	[1, 1, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2388_0087_A_502	顾二：你说我们要有个孩子。D1是孩子的父亲。你想和我睡觉吗	l2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2388_0091_A_545	顾二：那我们怎么救他呢	l2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2388_0093_A_552	D1看着尴尬的气氛，在车里扮演邓丽君的初恋角色。此时，M2正在买蔬菜，坐在电动三轮车上准备回家给顾L2做饭。尽管顾L2似乎已经找到了他想要的丰富生活，但他心中充满了与m2共度的快乐时光，而他周围的D1并不是m2给他的感觉。D1握住L2的手，但L2缩回	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2388_0098_A_601	M2：以后也不要老是说这种脏话。你进不了优雅的大厅。在你和我之后，你是一个有地位的人。你必须提高自己	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2388_0098_A_602	顾二：进屋	l2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0052_A_638	M2的车停在住宅楼前，M2撑着伞把门打开。	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0052_A_639	M2：雨下得太大了。带上你的伞，我就回去。	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0016_A_215	T2：（你为什么这么说，带上它）你今天怎么庆祝你的生日？	t2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0016_A_217	T2：哦，就吃两口生日蛋糕吧。这意味着你不能再吃甜食了。这对你的健康有害。你想在家里吃还是在外面吃？	t2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0018_A_245	问题2：不适合你！	q2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0018_A_246	M2拥抱Q2的脖子：让我说，就像我妹妹一样，退出！让我们一起重新开始！	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0025_A_300	M2再次睁开朦胧的眼睛，看到梁N2侧着M2。M2凝视着梁N2的侧面。接着，各种欢快的流行歌曲纷至沓来，画面被升级，慢慢地推向梁N2棱角分明的侧脸。	m2	1,1,0,0,0,0	[1, 1, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0025_A_314	M2深情：没有痛苦。。。我最近一直在咳嗽。。。你想解开你的胸罩吗？	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0025_A_326	梁N2摘下面具，M2感觉到微风吹拂着他的脸，温度计又出现了，突破了最高值，打破了手表。	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0025_A_331	M2：啊，你还在管我吗？你叫什么名字？	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0025_A_335	当梁N2走开时，M2露出了牙齿：多帅啊！你看到他的手了吗？它们又长又性感！	m2	1,1,0,0,0,0	[1, 1, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0025_A_338	M2：你认为他有什么星座？你结婚了吗？	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0031_A_402	M2在一秒钟内变成一位女士：嗯，一切都很好。	m2	1,1,0,0,0,0	[1, 1, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0031_A_411	M2：胸闷，有时咳嗽。如果你多来看我可能会更好。	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0043_A_545	M2重新点燃希望：真的吗？你喜欢我素净的脸吗？	m2	1,1,0,0,0,0	[1, 1, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0043_A_548	又是一片寂静。梁的心跳听得很清楚。他也在吞咽唾液。他们额头出汗。	n2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0043_A_549	M2：梁N2，你觉得。。。你的心跳太快了？可以吗？	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0043_A_550	两次咳嗽以掩饰：咳嗽，缺氧。。。缺氧会引起心动过速。一定是缺氧。	n2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0042_A_522	M2仍然没有放弃。她穿着一件连衣裙，靠在墙上，想着对策。	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0048_A_651	M2：所以你必须向我学习。当你无事可做时，你会在镜子里露出牙齿。你不知道。事实上，你每次微笑都很帅--	m2	1,1,0,0,0,0	[1, 1, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0064_A_835	M2脸红了：我讨厌它！你怎么能一大早就问女孩子这样的问题	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0064_A_818	T2擦拭干净并伸出手：取出！	t2	1,0,0,0,0,1	[1, 0, 0, 0, 0, 1]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
2930_0064_A_827	梁N2带来了一些实习生，N2进入病房查房，M2立即安排了仪器并安装了女士。	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0064_A_841	M2脸红了：你为什么要阻止我？人们一直都很诚实	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0100_A_1091	M2回忆说，在他的梦中，梁N2变成了一个弓弩手，抚摸她的头发，转动相机，M2看着梁N2的脸。	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0101_A_1097	梁N2合上病历，微笑着看着m2。	n2	1,1,0,0,0,0	[1, 1, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0101_A_1104	M2：你现在有空吗？	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0102_A_1118	M2坚持画梁N2的手：加油！你一天洗很多次手，所以你必须保护它们。哟，你的手很白。作为一个男人，这有点太过分了。那只手。。。拿去吧。我还留着呢。	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0102_A_1121	M2：谢谢！	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0102_A_1129	M2旁白：通过他的眼睛，我想。。。我可以重新开始编织围巾了！	m2	1,1,0,0,0,0	[1, 1, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0104_A_1133	正在织围巾的M2羞愧而愤怒地转过身来：不，只有我！	m2	1,0,0,1,0,0	[1, 0, 0, 1, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0104_A_1138	妈妈，你和爸爸快回来。我有很多。别担心我。	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0108_A_1166	在M2路边教室的门口，她看到梁N2正在半开着的门上讲课。她停下来看着梁。	m2	1,0,0,0,0,2	[1, 0, 0, 0, 0, 2]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2930_0111_A_1186	M2站起来，走到R2跟前拥抱她：我在外面等你！	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0111_A_1188	R2：好吧，别回来，也别来看我！	r2	1,0,0,0,0,2	[1, 0, 0, 0, 0, 2]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2930_0112_A_1198	三人进入电梯，M2转身盯着梁N2。	m2	1,0,0,0,0,2	[1, 0, 0, 0, 0, 2]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2930_0120_A_1268	O2拿着沙袋，P2坐在那里看着它。P2看起来很痴迷。	p2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0127_A_1303	M2被推入设备中。梁N2平静地透过玻璃看着M2，但他的脸看起来有点不同。	n2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0130_A_1335	M2：给你。	m2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0130_A_1342	M2：我一直想问你一个问题。你能认真回答我一次吗。	m2	1,0,0,0,0,1	[1, 0, 0, 0, 0, 1]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
2930_0130_A_1346	M2：认真点！会吗？	m2	1,0,0,0,0,1	[1, 0, 0, 0, 0, 1]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
2930_0130_A_1347	梁振英想：这么说吧。你是我生命中唯一遇见的人。。。惊喜嗯	n2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0130_A_1352	梁振英拍了拍她的背：谢谢。你不是我，所以你不会明白你对我意味着什么。	n2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0139_A_1453	听到这话，他哭了，笑了。P2伸出手紧紧握住O2的手。O2的头轻轻地靠在P2的肩膀上。	p2	1,0,0,0,0,2	[1, 0, 0, 0, 0, 2]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2930_0139_A_1454	听到这话，他哭了，笑了。P2伸出手紧紧握住O2的手。O2的头轻轻地靠在P2的肩膀上。	o2	1,1,0,0,0,2	[1, 1, 0, 0, 0, 2]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0011_A_115	A1拥抱对方的肩膀，想要处理泥泞的伤口，伸出手立即放弃。	a1	1,0,0,0,0,2	[1, 0, 0, 0, 0, 2]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0011_A_116	老孙！你在说什么。。。（耳塞）你想说什么？	a1	1,0,0,0,0,2	[1, 0, 0, 0, 0, 2]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0015_A_129	爆炸产生的烟雾和冲击波涌进狭窄的隧道，追上了逃跑的袭击者。在H1落地之前，跳上I1并掩护另一方。他们立即被烟雾和污水吞没。	h1	1,0,0,0,0,2	[1, 0, 0, 0, 0, 2]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0037_A_585	A1:把它放在雪地里的四周。小心那些贝壳会被打碎。。。如果它们坏了，就不能夹在一起。	a1	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0038_A_604	D1（画外音）：。。。好好种地，好好为老人服务。。。天气很冷。不要让你的儿子到井里去弄到冰和滑	d1	1,0,0,0,0,1	[1, 0, 0, 0, 0, 1]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
2996_0038_A_606	D1:。。。离那只大动物远点。不要让你的儿子从动物屁股后面经过，踢他的下半身	d1	1,0,0,0,0,1	[1, 0, 0, 0, 0, 1]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
2996_0049_A_768	F1（坚定）：我是G1，一切都在我的指挥之下！	f1	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0049_A_770	F1：这是一些烈士的来信。其余的都是我的。。。活着的人会把他们带回来。非常感谢。	f1	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0051_A_776	F1：我会给儿媳写信，告诉她我不怕死	f1	1,1,0,0,0,0	[1, 1, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0076_A_1027	C1：你害怕破坏组织关系。我会补偿你的。我们从39岁开始补足。难道你没有家吗？别担心！战后，如果你无处可去，我的家就是你的家。。。你怕什么？你在找什么？如果你想找到它，你可以在战争结束后找到它！	c1	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0086_A_1134	C1（咆哮）：准备好担架急救箱！通知团卫生队去接伤员！	c1	1,0,0,0,1,0	[1, 0, 0, 0, 1, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
2996_0083_A_1102	A1:闭上你的嘴。你比设备贵。。。那些枪正对着你。	a1	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0099_A_1292	C1戳了A1的后背，不自然地笑了。A1喜出望外。	c1	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0099_A_1296	C1（仍然困惑）：欢迎。。。你感冒了吗？去健康小组开些药	c1	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0099_A_1298	一行人绕过水坑，走上斜坡。C1向那个女人求爱，留下了A1。	c1	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0100_A_1308	我睡得很香	c1	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0100_A_1326	C1（叹气）：我知道你必须再做一次。说得好，回老坝区转文河吧！你在找什么？不怕掉进河里淹死吗？	c1	1,0,0,1,0,0	[1, 0, 0, 1, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0100_A_1328	C1（低声）：。。。谁说他不会帮你的？	c1	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0100_A_1375	C1:还是很热。。。你看，天气还是很热	c1	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0104_A_1400	A1抓起栏杆，在森林里搜寻，因为看不清也听不清，他很焦虑。	a1	1,0,0,1,0,2	[1, 0, 0, 1, 0, 2]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0104_A_1402	A1（喊叫）：我在这里！大姐姐！别担心。。。我在舞台上！	a1	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0107_A_1543	老刘，睡个好觉。每年清明节我都会给你提供烟酒。。。我们的兄弟是一条命！你不欠我，我也不欠你。。。我们不欠任何人！	a1	1,0,0,0,0,1	[1, 0, 0, 0, 0, 1]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
2996_0108_A_1560	C1：我告诉过你多少次了？你能做点别的吗？	c1	1,0,0,0,0,2	[1, 0, 0, 0, 0, 2]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0108_A_1566	C1抓住对方流血的手指，用手帕小心地包好。	c1	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0108_A_1571	C1站起来，一言不发地离开了。慢慢地打包东西。	c1	1,0,0,1,0,0	[1, 0, 0, 1, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0121_A_1680	雨停了，到处都是黑色的水坑。E1在A1旁边做同样的事情，铲煤的动作是有序的。E1听到了什么，向旁边看了看，摸了摸A1的手臂。A1抬起头，放下铲子。三辆东方红色推土机隆隆前行，C1停在第一辆车的驾驶室前，其中大部分都探出了车外。推土机的履带在积水中滚出滚滚巨浪，咆哮着爬上煤堆的陡坡。A1冷漠地看着他们，用尽全力扔掉了铲子。	c1	1,0,0,0,0,1	[1, 0, 0, 0, 0, 1]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
32504_0038_A_527	K2：我必须把这个发给O2	k2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0039_A_544	K2打开项链给O2：生日快乐	k2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0039_A_593	氧气打开了门。带蜡烛的生日蛋糕在我们面前。C1正在唱生日歌。氧气立刻吹灭蜡烛	c1	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0041_A_707	N2：什么也别说。我只能在这里帮你。我这辈子最好不要再见到你了。当心	n2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0068_A_1160	K2立即走下并跑向O2:O2	k2	1,0,0,0,1,0	[1, 0, 0, 0, 1, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
32504_0089_A_1411	K2高兴地用一块布蘸着尿液擦拭L2。L2不喜欢它并且彼此微笑	k2	1,1,0,0,0,0	[1, 1, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0089_A_1412	K2高兴地用一块布蘸着尿液擦拭L2。L2不喜欢它并且彼此微笑	l2	1,1,0,0,0,0	[1, 1, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0090_A_1474	他们很快拿起O2，将L2与O2解开，K2死亡。O2的录音带问：O2，你没事吧	k2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0090_A_1480	T2拿着手枪站了起来。当O2看到它时，他把K2推开了。T2的枪击中了O2的左肩。就在T2再次开火的时候，L2拖着地毯，把枪开到了屋顶。K2用肘部吹干T2，击中关键点。他仍然用手掌划开了T2的脖子	o2	1,0,0,0,0,1	[1, 0, 0, 0, 0, 1]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
32504_0110_A_1656	K2向前行驶，又急转弯。他踩下刹车，对L2说：看这里，宏伟的宫殿	k2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0113_A_1664	N2大声喊道：没有我的命令，不要开枪	n2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0113_A_1685	警察抓住了，N2：活捉，活捉	n2	1,0,0,0,0,0	[1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
