id	content	character	emotions	labels	label24
32504_0091_A_1496	K2：等她准备好了，我会带着孩子，很多很多孩子，很多很多孩子	k2	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32504_0128_A_1867	我不后悔。我爱你	i1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0128_A_1869	I1：不，你不知道。我爱你	i1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0064_A_991	M1走上楼梯，看到一群S2穿着黑色衣服。他吓得马上跑开了。A1坐在地上，捂住眼睛，恐惧地喊道：我不想见你，你也杀不了我。这没有道理。你放过了人们，拿走了这些臭钱。在那之后，别让我看见你。我一见到你就不认识你了。L2，我救了你，你这个扫帚星。你知道我为你放弃了多少吗？如果你不给我一百个他妈的孩子，你会为我难过的！	a1	3,0,0,0,3,0	[3, 0, 0, 0, 3, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32798_0044_A_997	F1（通讯员）：N2良好。。。爷爷累了。休息一下，爬上去。你先用户口。。。T2架起D1，冲向洞口，跳出大楼。	f1	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32798_0044_A_1335	在关键时刻，两人擦肩而过。L1将C1推到CIC。	l1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32798_0044_A_1879	L2（通讯员）：C1，你在干什么？！	l2	3,0,0,3,3,0	[3, 0, 0, 3, 3, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
32798_0044_A_1884	L2（通讯员）：闭嘴！闭嘴！闭嘴！	l2	3,0,0,0,3,0	[3, 0, 0, 0, 3, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32798_0044_A_1886	C1试图控制操纵杆，从训练服中拿出黄色的合影（一家三口的合影）并将其插入控制台。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32798_0044_A_1888	C1（通讯员）：儿子。。。很抱歉爸爸将再次执行这项任务。这是爸爸一生中最重要的任务	c1	3,0,0,0,0,3	[3, 0, 0, 0, 0, 3]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
32798_0044_A_1889	C1的眼睛是湿的。	c1	3,0,0,0,0,3	[3, 0, 0, 0, 0, 3]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
32798_0044_A_1899	听到他父亲的话，他哭了起来。	l2	3,0,0,0,0,3	[3, 0, 0, 0, 0, 3]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
32798_0044_A_1912	温暖的阳光洒在产房里。年轻的C1将新生的L2抱在怀里。他看上去很高兴，不时地亲吻儿子温柔的脸颊和手。	c1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32798_0044_A_1915	L2像个孩子一样站在屋顶上。	l2	3,0,0,0,0,3	[3, 0, 0, 0, 0, 3]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
32798_0044_A_2030	L2咬紧牙关后，他挣扎着挣脱H1的手，自由落体追赶D1。	l2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32798_0044_A_2034	D1也向上伸出了手。	d1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32798_0044_A_2036	L2抱住D1，在她胸前保护她，然后让她背着地面摔倒。	l2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32798_0044_A_2070	D1哭着喊L2的名字。	d1	3,0,0,0,0,3	[3, 0, 0, 0, 0, 3]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
32798_0044_A_2078	L2（背面）点燃三支电子香，双手合十。他面前是C1、F1和O2的照片。	l2	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32812_0024_A_314	我喜欢你。	h2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0024_A_317	H2走了两步，回头看了看K2，然后去吻她。	h2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0024_A_320	H2：没关系。（从地上的书包里拿出零食递给K2）给我吃，并维护好。如果这次我死了，我会死的。如果我这样做了，我会回来用一艘三层楼高的游艇接你。	h2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0035_A_512	H2：我相信我能带你回去。	h2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0049_A_691	H2：太冷了！好吧，不管我说什么我都会说。你说我在这家公司待了这么长时间。至多，我只是看着你的背，但你不在乎。我觉得很踏实。事实上，即使是现在，只要你在这里，我觉得世界还在，我觉得还有希望。	h2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0055_A_777	H2相遇后，K2走开了，两人面面相觑。	h2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0055_A_778	H2相遇后，K2走开了，两人面面相觑。	k2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_795	K2父亲的声音来自手机：K2，记得周末回家吃饭。你妈妈为你准备的。	k2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_793	K2和H2坐在一起看他们的手机。	h2	3,2,0,0,0,0	[3, 2, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_794	K2和H2坐在一起看他们的手机。	k2	3,2,0,0,0,0	[3, 2, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_797	K2非常感动。	k2	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_809	H2站在石头上，眺望远方，K2靠在肩膀上。	h2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_810	H2站在石头上，眺望远方，K2靠在肩膀上。	k2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_812	一群人在跳绳，H2和K2单独跳。	h2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_813	一群人在跳绳，H2和K2单独跳。	k2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0058_A_832	H2和K2一起进入树林。	h2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0057_A_831	之后，K2首先鼓掌，其他人也表示同意。	k2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0058_A_833	H2和K2一起进入树林。	k2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0059_A_841	H2的K2被水浸湿。两只手握在一起，额头靠在一起。	h2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0059_A_842	H2的K2被水浸湿。两只手握在一起，额头靠在一起。	k2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0060_A_849	H2跳下，捡起K2并与他们一起扭动。非常高兴。	h2	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0060_A_850	H2跳下，捡起K2并与他们一起扭动。非常高兴。	k2	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0063_A_912	K2靠在H2的腿上，两人交谈。	k2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0063_A_911	K2靠在H2的腿上，两人交谈。	h2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0063_A_913	我能理解小王。他太想回家了。H2，我知道你有理想，想给你带来很多希望，但说真的，如果我们真的回到那个世界，会发生什么？我们将是陌生人！（笑）但说实话，在这里的某些时刻，我会感到前所未有的简单和快乐。	k2	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32812_0063_A_914	H2握住她的手：那我们就不去了。我们会一直在这里吗？	h2	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32812_0063_A_915	K2向他倾斜：H2，你会一直这样握着我的手吗？	k2	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32812_0063_A_916	H2：是的。	h2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0067_A_996	K2：起初我不相信爱情，但我非常感谢这场灾难，它让我看到了P2的责任和责任，让我相信并再次爱上一个人，让我期待一个英雄像小女孩一样走进我的生活。我决定为他奋斗。	k2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0067_A_999	K2呐喊：我吴珊珊发誓呐喊，在未来，无论我们是贫穷还是富有，无论我们是风浪还是陨落入海，我们只有彼此，没有欺骗，没有背叛，只有信任，依赖和爱。	k2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0073_A_1161	K2什么也没说。他们远远地看着对方，脸上带着幸福的微笑。	k2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0073_A_1159	K2：我留下来了。	k2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0068_A_601	M1：我哥哥和我的关系非同寻常。我们一起当过兵。这时他来找我，代表他做我的兄弟。	m1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0074_A_652	既然我在这里，我就不怕死。（指着他的大肚子）另外，你觉得我能穿上吗？	m1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0109_A_856	O2:什么？	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0109_A_853	O2和他的D3在床上做爱。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0109_A_855	D3呻吟着说：你不能每次都把这个放在这里吗。	d3	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0109_A_854	O2和他的D3在床上做爱。	d3	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0111_A_870	D3冲过去打了他一拳，O2立刻笑了，然后抚摸D3的脸，吻了一下就走了。	o2	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0133_A_1102	E3紧紧拥抱O2，在他耳边低语：发生了什么事？为什么？	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0133_A_1103	E3紧紧拥抱O2，在他耳边低语：发生了什么事？为什么？	e3	3,0,3,0,0,0	[3, 0, 3, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0133_A_1107	两人亲吻在一起，P2看到O2的手有些小动作：分开他们。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0137_A_1144	不要哭。我一路支持你！	b1	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32845_0153_A_1257	B1下了车，紧紧拥抱M1。他们互相拍拍肩膀哭了起来。	m1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0153_A_1256	B1下了车，紧紧拥抱M1。他们互相拍拍肩膀哭了起来。	b1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0153_A_1264	S2女朋友来了，情不自禁地激动起来：谢谢，特别感谢，真的，谢谢。	s2	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0155_A_1276	好的，我不在的时候多注意我的身体。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0155_A_1279	O2挂上电话，擦了擦眼角的泪水，然后站起来使劲敲玻璃：我要向你磕头！	o2	3,0,0,0,0,3	[3, 0, 0, 0, 0, 3]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
32845_0155_A_1278	O2:今生忘了它吧。来世我会孝顺你的！	o2	3,0,0,0,0,3	[3, 0, 0, 0, 0, 3]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
32899_0023_A_640	J1和晓媛从绿色的花草上移开视线——但在远处的花丛中，烟雾缭绕，一个穿白衣的人正坐在花丛中吹笛，发出悲伤的声音。这时，穿着N2服装的Y2在跳舞，然后Q1和白衣人跳舞，围着白衣人跳舞，脱下吹着的小河，他们互相拥抱。	q1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0031_A_828	B1：没关系。有了你的侄子，你的侄子会陪你发疯，即使是发疯到世界末日！	b1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0044_A_1044	F1向A1伸出援手。	f1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0044_A_1045	f1:j2！j2！…（死）	f1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0058_A_1183	E1在吹长笛，玫瑰来了，跳舞，然后围绕E1跳舞。这是一张两个人互相拥抱的照片。	e1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0058_A_1185	E1:（OS）在她的梦中，她依然优雅，纯洁，优雅，有着美丽的微笑，美丽的眼睛，像第一场雪	e1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0062_A_1208	E1和F1的眼睛里含着泪水。E1拿起毒酒喝了下去。F1突然哭了起来。	e1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0062_A_1209	E1和F1的眼睛里含着泪水。E1拿起毒酒喝了下去。F1突然哭了起来。	f1	3,0,0,0,0,3	[3, 0, 0, 0, 0, 3]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
32899_0065_A_1336	S2：师兄，如果我没有告诉你，你会如我所料和我一起去吗？	s2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0065_A_1335	S2然后深情地看着E1。	s2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0066_A_1365	小镜子，你喜欢我吗？	a1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0066_A_1366	我喜欢三月的风，四月的雨，永不落下的太阳和最好的你！	b1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0027_A_490	O2妈妈：（在房间里叠衣服）穿好衣服！否则你会感冒的！	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0052_A_1014	C1：如果V1告诉我，我会非常高兴。（模棱两可的微笑）	c1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0055_A_1093	O2瞥了C1一眼，C1避开了这种模棱两可的目光接触。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0055_A_1094	O2瞥了C1一眼，C1避开了这种模棱两可的目光接触。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0055_A_1096	（C1喜欢O2的记忆！）	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0055_A_1097	（C1喜欢O2的记忆！）	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0057_A_1115	（O2脱下你的衣服给C1，C1用衣服擤鼻涕）	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0057_A_1117	O2：不管你想上哪所学校，我都有话要告诉你。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0057_A_1118	C1：（哭）请不要在这个时候说你喜欢我。	c1	3,0,0,0,0,3	[3, 0, 0, 0, 0, 3]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
34126_0057_A_1120	我喜欢你。你已经知道了。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0057_A_1122	O2：（静静地坐在一旁，试图伸出手来拍拍C1的肩膀，但犹豫着是否要停在空中，最后还是接过了它）	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0058_A_1138	给你。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
