id	content	character	emotions	labels	label24
2930_0071_A_888	R2回头看M2：嘿，嘿，你在干什么？	r2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0076_A_929	M2睁开眼睛盯着镜子。	m2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0076_A_930	镜子中的O2、Q2和P2包围了她，他们都剃了光头，微笑着看着M2。	m2	2,0,2,0,0,0	[2, 0, 2, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0080_A_966	S1和其他人惊奇地看着m2。	s1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0092_A_1031	莫名其妙地在U2之前，我回头看了看O1：你为什么进来？	u2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0084_A_990	S1站在厕所门口，R2进入男厕所。她接受了洗手液。冲马桶的声音过后，U2一开门，她就看到了R2。R2把他推到马桶上，用高跟鞋踩在他的胸口。	u2	0,0,2,0,1,1	[0, 0, 2, 0, 1, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
2930_0087_A_1007	M2盯着他的眼睛，惊叫道：“贱女人？”？	m2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0092_A_1028	O1进来了，他拍了拍U2的屁股：淘气鬼！	u2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0096_A_1050	突然，病房里响起了心电监护警报。W2醒来，摸了摸m2，他的手很冷，无法醒来。他迅速按铃呼叫V2、T2和R2，跳起来摇晃m2。	w2	0,0,2,0,3,0	[0, 0, 2, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
2930_0096_A_1052	突然，病房里响起了心电监护警报。W2醒来，摸了摸m2，他的手很冷，无法醒来。他迅速按铃呼叫V2、T2和R2，跳起来摇晃m2。	t2	0,0,2,0,3,0	[0, 0, 2, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
2930_0104_A_1136	M2：啊？不好的	m2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0109_A_1172	梁和学生们都很惊讶。	n2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0111_A_1183	梁先生很惊讶。场面冻结了一会儿。一辆V2停在门口：梁N2，在处方上签字	n2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0113_A_1209	氧气：啊？	o2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0114_A_1216	B国：什么？	x2	0,0,2,1,0,0	[0, 0, 2, 1, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0128_A_1306	T2：你为什么剃头发？	t2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0124_A_1275	M2在家里收到了Q2的回复：你为我母亲生活得很好！！	m2	0,2,2,0,0,0	[0, 2, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0125_A_1283	M2：你为什么又来了？我在做梦吗？	m2	0,0,2,0,0,2	[0, 0, 2, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2930_0130_A_1324	梁N2看着m2，m2睡着了。他很容易地把图画书翻过来。里面的漫画既可爱又真实。没想到，还有他可爱又可爱的照片。M2的一些YY写给他：生命短暂，playmore！有些人写道：什么都不可能！一些人写道：justdoit！他忍不住笑了。M2翻了几页，画了几幅关于他的草图。它们准确而生动。当他不知道的时候，他们被画了草图。	n2	0,2,2,0,0,0	[0, 2, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0130_A_1349	M2感到惊讶和高兴：对还是错？我有那么好吗？	m2	0,3,2,0,0,0	[0, 3, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0011_A_111	老孙！老孙！g1	a1	0,0,2,0,0,3	[0, 0, 2, 0, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0016_A_132	有枪声和杀戮声。剩下的连队跨过尸体，从A1后面冲到另一边的浓烟中。D1跑了过来，气喘吁吁地像个风箱，惊讶地看着地上那一滩深红色的东西。	d1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0022_A_357	士兵们站在一堆祭品中看着飞机飞走。	a1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0026_A_397	镜头对准A1。他躺在草地上，均匀地呼吸着，睡得又香又舒服，仿佛他是来这里玩的。他甚至在梦中咯咯地笑着，大声地拍着嘴唇。一只手伸过去轻轻地推他。起初，我不能清醒地醒来。突然，我兴奋起来，睁大了惊恐的眼睛。一个有着眼睛的年轻士兵温柔而忧郁地看着他。他的名字是F1（25岁）。他又瘦又爱读书。	a1	0,2,2,0,0,0	[0, 2, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0026_A_414	A1不小心发现对方眼里含着泪水，很快闭上了嘴。F1当时情绪低落，脸靠墙躺下。A1走过去，习惯性地拿起一只鞋，看着它，拍对方的肩膀。	a1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0028_A_439	四只眼睛仍在互相注视，但它们的眼睛包含了新的含义。A1终于明白了任务的残酷性。	a1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0031_A_514	笑声还没落下，一声尖锐的尖叫从空中传来。他们还没来得及反应，炮弹就掉进了壕沟里。一名士兵的尸体飞了起来，鲜血溅在他的脸上，使他呻吟。炮弹在战壕内外相继爆炸。士兵们随意避难，相互碰撞，阵地一片混乱。	f1	0,0,2,0,2,0	[0, 0, 2, 0, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
2996_0037_A_595	F1完全被对方的冷静和冷漠所震惊。	f1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0037_A_598	F1没有犹豫，更不用说拒绝了。A1整理死者，扣上零散的纽扣，从口袋里拿出血迹斑斑的文具交给F1。	f1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0040_A_633	听到枪声，A1正在整修。他跳起来抓住望远镜。	a1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0043_A_650	远处传来发动机逐渐清晰的轰鸣声，D1从远处跑来：坦克，坦克升起。	d1	0,0,2,0,1,0	[0, 0, 2, 0, 1, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
2996_0045_A_667	炮弹近距离击中坦克左侧，履带脱落并突然停止。里面的船员打开炮塔上的钢盖，开始用机械装置向火炮的位置开火。子弹击中了枪的护卫，一名操作枪的士兵被击中并摔倒在F1车前。	f1	0,0,2,0,2,0	[0, 0, 2, 0, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
2996_0045_A_671	F1赛车突然摇晃起来，拿起枪进行反击。坦克的机枪手被打死，他的尸体在炮塔上。与此同时，A1再次开火，击中坦克并点燃了熊熊大火。	f1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0049_A_721	A1愣住了，弯下腰大声问：你说什么？你听到了什么？	a1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0049_A_739	L1惊呆了。每个人都用不同的表情看着他。	l1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0049_A_761	他差点摔倒在土坡上，L1抓住了他。A1向下移动，他的身体突然冻结，他的心脏像一把刀，但他的表情几乎麻木。在破败的工事中，D1像一段烧焦的木头，悄然死去。人们的目光集中在饱受战争摧残的脸上，却平静如睡，沉默不语。	l1	0,0,2,0,0,3	[0, 0, 2, 0, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0067_A_861	a1:……	a1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0067_A_863	A1（惊呆了）：什么。。。什么意思？	a1	0,0,2,0,0,2	[0, 0, 2, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0071_A_945	A1面面相觑，好像被闪电击中了一样。	a1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0071_A_946	A1:哪个部门？	a1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0071_A_948	A1（试图克制）：老师是瘸子，不是吗？	a1	0,2,2,0,0,0	[0, 2, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0076_A_1041	在场的每个人都惊呆了。小跑。	c1	0,0,2,0,1,0	[0, 0, 2, 0, 1, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
2996_0079_A_1080	A1点燃了一支香烟，并互相递给对方。他的嘴唇颤抖得厉害，几乎无法把香烟叼在嘴里。A1单膝跪下，一边探索一边插入标志，然后移到20米外的雪山上。在他身后的雪地里，一条弧形的轨道被拉了出来，靠近雪脊的边缘。雪脊后面是一个陡坡，坡下是一块平坦的空地。我随意看了看，惊呆了。浓密的潜伏者静静地躺在雪地里，白色的斗篷与雪融为一体，几乎没有任何瑕疵。A1和另一方的指挥官交换了简单的手语，并相互警告说雷区非常危险！	a1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0081_A_1087	A1躺在J1的脚下，用刺刀小心地挖掘。雷霆身体的一部分已经暴露出来了。他没有注意到信使在山沟里做的手势，但J1在山坡上找到了敌人，下意识地摇晃着他的身体。	j1	0,0,2,0,2,0	[0, 0, 2, 0, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
2996_0077_A_1065	A1震惊时保持冷静。	a1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0089_A_1190	伞啪的一声落到地上。E1脸色苍白，看着A1。	e1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0097_A_1276	这里风很大，震动更大。E1紧紧握住检修门，起初什么也没看见。当她转向另一边时，她的表情凝固了。A1蜷缩在地上，背靠着门，袖子和手，头靠着角，静静地睡着了。他皱着眉头，微微张开嘴，仿佛默默地承受着外人无法察觉的痛苦。	e1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0099_A_1286	C1:。。。这是	c1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0100_A_1349	C1不敢相信这是真的，但他的心弦在颤抖，他的表情几乎扭曲了。	c1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0106_A_1436	大家都惊呆了。我有点尴尬。A1一个字一个字地表达他内心的意思。	c1	0,0,2,0,0,1	[0, 0, 2, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
2996_0106_A_1454	a1:……	a1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0107_A_1482	他们。。。他们听到了。	a1	0,0,2,0,0,2	[0, 0, 2, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0107_A_1525	E1一直静静地站在身后，突然听到这些话就像一声霹雳。她用乞求的眼神看着A1和她的丈夫，嘴唇颤抖着，她不知道是否该打断他的话。	e1	0,0,2,0,0,2	[0, 0, 2, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0112_A_1590	他的脸色大变。	a1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0112_A_1583	A1（惊呆了）：。。。你说什么？	a1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0113_A_1614	他兴奋地搓着手，在楼梯入口处转过身来。他惊呆了。A1走出会议室，恍惚中，双眼呆滞，整个人都瘫倒了。镜头是从A1的角度拍摄的。他所看到的不是C1，而是D1，半焦半焦，可怜而悲伤地看着他。A1哭了，走过去紧紧握住D1的手。	c1	0,2,2,0,0,2	[0, 2, 2, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0115_A_1633	仍然没有动静。她有一种不祥的感觉，使劲推门，推门，拧门把手。门没有锁，突然里面开了。E1惊讶地看着门，一动不动。起初我们不知道她看到了什么。照相机是从她的角度拍摄的。房间是空的。一块木板上只剩下草席，铺盖卷也不见了。	e1	0,0,2,0,0,2	[0, 0, 2, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0119_A_1646	在工具棚周围，有许多矿工在露天用餐，如窝头萝卜汤，他们正全力以赴。A1斜靠在棚角，靠着行李，一手拿着冷馒头，一手拿着腌萝卜，静静地吃着。这可能是由于工作过度引起的。吞咽很慢。看来你连咀嚼的力气都没有。矿工们从远处窥视并指着他。在矿车的转弯处，武装部队的T1和O1匆忙赶来，不幸的工头跟着他说了些什么。他们走近A1，对发生的事情感到惊讶。A1抓着馒头睡着了。他又脏又黑，像战场上的死人。O1蹲下来叫醒了他。A1茫然地看着对方，什么也没说，好像他没有说话的力气。	o1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0124_A_1689	推土机遇到更大的阻力，狂吼起来。最后，它推开石头、枪管和木桩，露出半平方米的黑暗窑口。A1、C1和E1就在附近，那个女人尖叫起来。	e1	0,2,2,0,0,0	[0, 2, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0124_A_1690	E1：老大哥！来看看。。。找到了！	e1	0,2,2,0,0,0	[0, 2, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0119_A_1647	在工具棚周围，有许多矿工在露天用餐，如窝头萝卜汤，他们正全力以赴。A1斜靠在棚角，靠着行李，一手拿着冷馒头，一手拿着腌萝卜，静静地吃着。这可能是由于工作过度引起的。吞咽很慢。看来你连咀嚼的力气都没有。矿工们从远处窥视并指着他。在矿车的转弯处，武装部队的T1和O1匆忙赶来，不幸的工头跟着他说了些什么。他们走近A1，对发生的事情感到惊讶。A1抓着馒头睡着了。他又脏又黑，像战场上的死人。O1蹲下来叫醒了他。A1茫然地看着对方，什么也没说，好像他没有说话的力气。	t1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0119_A_1648	O1：A1同志。。。你为什么这么做？	o1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0003_A_23	（特写）K2一张惊讶的脸回答电话“什么”	k2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0004_A_33	期待着汽车，四个人睡着了。警长放下望远镜吹了一个袋子。啪的一声！我惊醒了	s2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0028_A_269	K2惊讶地听到L2对自己的描述和分析	k2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0034_A_356	K2和L2摆脱了追捕，上气不接下气地躲在仓库里。他们看起来既害怕又被迫	k2	0,0,2,0,2,0	[0, 0, 2, 0, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
32504_0034_A_357	K2和L2摆脱了追捕，上气不接下气地躲在仓库里。他们看起来既害怕又被迫	l2	0,0,2,0,2,0	[0, 0, 2, 0, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
32504_0034_A_360	L2：警察。。。警察为什么抓你	l2	0,0,2,0,2,0	[0, 0, 2, 0, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
32504_0037_A_502	R2转身，L2携带一块石头击中R2	r2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0039_A_605	N2藏在二楼。他没有看到其他橱柜。他准备拉开窗帘。结果，他看到R2站在后面尖叫	n2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0041_A_670	一群人听说C1上楼，慌乱地躲在柜子里。Q2没有抓住藏身的地方，被推了出去。C1推开门，看见了它	k2	0,0,2,0,2,0	[0, 0, 2, 0, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
32504_0041_A_691	T2慢慢关上门。您可以看到K2和L2隐藏在机柜中。L2有一个令人难以置信的表达	l2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0042_A_749	K2：什么！	k2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0042_A_728	K2很惊讶：有趣吗？	k2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0049_A_835	他们躲在床下，听他们进来。L2迅速要求K2关掉他头上的灯。K2用力按了按头上的灯，无法关掉。它变红了。K2看起来很绝望，拍了拍	k2	0,0,2,0,2,0	[0, 0, 2, 0, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
32504_0049_A_836	他们躲在床下，听他们进来。L2迅速要求K2关掉他头上的灯。K2用力按了按头上的灯，无法关掉。它变红了。K2看起来很绝望，拍了拍	l2	0,0,2,0,2,0	[0, 0, 2, 0, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
32504_0051_A_885	K2和L2站在N2的门口，听到N2在房间里砰砰作响	n2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0052_A_919	K2：带路？你说我带他们走是什么意思！？	k2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0055_A_940	c1:k2！抓住人	c1	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0055_A_942	K2很快爬到了尽头。一个可怕的S2拦住了他，吓了K2一跳。K2戳了戳他的手，S2捂住眼睛翻滚	k2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0065_A_1070	K2难以置信的反驳：我们去上厕所了	k2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0077_A_1266	L2我回忆起我过去在街道、KTV、警察局和垃圾车工厂的调查，突然发现I1是垃圾车工厂的员工	l2	0,0,2,0,0,0	[0, 0, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
