id	content	character	emotions	labels	label24
2996_0100_A_1369	c1:……	c1	0,2,0,0,0,2	[0, 2, 0, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0100_A_1377	他像个孩子一样天真，抱着什么东西径直走进病房，本能地又忘记了另一个男人。A1站起来，透过门上的玻璃往里看——C1俯身在床头柜前，拿起东西，微笑着与害羞的患者交谈。他充满了怜悯。A1笑了笑，转身离开，膝盖重重地撞在长凳的木角上，沮丧地呻吟着，痛苦地闭上了眼睛。他帮助走廊的墙壁离开。在路上，他差点打翻了墙根上的痰盂。他似乎害怕再碰任何东西，站在那里不敢动。大门已经亮了，响起了悦耳的叫醒声。	c1	3,2,0,0,0,0	[3, 2, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0103_A_1382	这是干部餐厅，不大。窗边摆着十几张桌子。葡萄酒、蔬菜和小吃都很简单。天花板上挂着大量纸花和纸带，花上布满了锦缎。新娘和新郎坐在纸花下的长凳上。男人魁梧、朴实、诚实，而女人美丽、温顺，这似乎是一个很好的搭配。男女士兵围着他们唱歌跳舞。他们没有规矩，但气氛很好。他们非常高兴，C1咧嘴一笑，E1害羞地靠在他身上。通过舞者之间的间隙，你可以看到A1和J1喝得太多以至于忘记了自己。J1穿着炮兵学员制服和长皮靴，与其他士兵相比非常显眼。他喝得酩酊大醉，双臂搂着肩膀哭了起来。A1也喝醉了，把J1拖到桌旁向大家敬酒，脸红了，大声喊叫，放肆地笑了起来。手风琴轰鸣着，歌声继续。	e1	3,2,0,0,0,0	[3, 2, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0103_A_1383	这是干部餐厅，不大。窗边摆着十几张桌子。葡萄酒、蔬菜和小吃都很简单。天花板上挂着大量纸花和纸带，花上布满了锦缎。新娘和新郎坐在纸花下的长凳上。男人魁梧、朴实、诚实，而女人美丽、温顺，这似乎是一个很好的搭配。男女士兵围着他们唱歌跳舞。他们没有规矩，但气氛很好。他们非常高兴，C1咧嘴一笑，E1害羞地靠在他身上。通过舞者之间的间隙，你可以看到A1和J1喝得太多以至于忘记了自己。J1穿着炮兵学员制服和长皮靴，与其他士兵相比非常显眼。他喝得酩酊大醉，双臂搂着肩膀哭了起来。A1也喝醉了，把J1拖到桌旁向大家敬酒，脸红了，大声喊叫，放肆地笑了起来。手风琴轰鸣着，歌声继续。	j1	0,2,0,0,0,2	[0, 2, 0, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0104_A_1412	E1：兄弟。。。找到了！	e1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0104_A_1420	不要欺骗你！跟我回来	e1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0104_A_1422	E1捂住嘴哭了起来。A1在这位女士面前尽力克制自己的情绪，但泪水在他的眼中闪烁，他好几次都抓不住扶手。	e1	2,2,0,0,0,3	[2, 2, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0104_A_1423	大姐姐，别哭了。。。喜事！	a1	0,2,0,0,0,2	[0, 2, 0, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0106_A_1427	警卫跳下来，打开车门，下了C1、A1和E1。A1穿着整洁，戴着所有的奖牌。	a1	2,2,0,0,0,0	[2, 2, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0106_A_1453	K1：我是这个烈士陵园的管理办公室。我姓梁。。。你不知道我是谁吗？	k1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0106_A_1455	我是K1团的团长！	k1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0106_A_1458	K1：特写，我给你看	k1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0113_A_1614	他兴奋地搓着手，在楼梯入口处转过身来。他惊呆了。A1走出会议室，恍惚中，双眼呆滞，整个人都瘫倒了。镜头是从A1的角度拍摄的。他所看到的不是C1，而是D1，半焦半焦，可怜而悲伤地看着他。A1哭了，走过去紧紧握住D1的手。	c1	0,2,2,0,0,2	[0, 2, 2, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0121_A_1681	雨停了，到处都是黑色的水坑。E1在A1旁边做同样的事情，铲煤的动作是有序的。E1听到了什么，向旁边看了看，摸了摸A1的手臂。A1抬起头，放下铲子。三辆东方红色推土机隆隆前行，C1停在第一辆车的驾驶室前，其中大部分都探出了车外。推土机的履带在积水中滚出滚滚巨浪，咆哮着爬上煤堆的陡坡。A1冷漠地看着他们，用尽全力扔掉了铲子。	e1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0124_A_1689	推土机遇到更大的阻力，狂吼起来。最后，它推开石头、枪管和木桩，露出半平方米的黑暗窑口。A1、C1和E1就在附近，那个女人尖叫起来。	e1	0,2,2,0,0,0	[0, 2, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0124_A_1690	E1：老大哥！来看看。。。找到了！	e1	0,2,2,0,0,0	[0, 2, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0009_A_73	K2一边抽烟一边笑	k2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0014_A_133	K2：你不是哑巴，你是口吃，哈哈哈	k2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0015_A_157	K2：啊，你喝了我的杯子吗？那个杯子更厉害，哈哈	k2	0,2,1,0,0,0	[0, 2, 1, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0023_A_222	K2立即掐住了狗。狗吠叫着，高兴地拥抱着他	x2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0050_A_863	K2：那我是无辜的，哈哈。。。但他是谁	k2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0074_A_1225	P2愉快地收回L2	p2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0099_A_1528	K2快乐拥抱L2：没关系	k2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0104_A_1576	C1一群人和马受伤致残，N2一群人在附近幸灾乐祸	n2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0113_A_1679	K2踩油门加速，L2抓住扶手，C1和N2晕眩	c1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0113_A_1680	K2踩油门加速，L2抓住扶手，C1和N2晕眩	n2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0130_A_1888	K2：你必须回来喝我们的婚礼酒	k2	2,2,0,0,0,0	[2, 2, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0129_A_1878	几个S2正在拍摄N2的照片	n2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0130_A_1892	K2：当然，我得打电话给我姑妈	k2	2,2,0,0,0,0	[2, 2, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0132_A_1909	P2很高兴看到L2进入病房，并问：你今天没回家吗？	p2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32505_0087_A_731	C1:太好了。。。好的，我马上通知钱先生。（挂断，右R2）挂断。	c1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32505_0116_A_969	E3笑了，G1有点惊讶，意识到他想背叛，但抑制住了他的兴奋。	g1	0,2,2,0,0,0	[0, 2, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32505_0116_A_970	E3笑了，G1有点惊讶，意识到他想背叛，但抑制住了他的兴奋。	e3	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32505_0128_A_1023	我笑了。	t2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0004_A_55	O2正要冲向球场，被其他球员拦住了。A1震惊了，不敢相信这一切。场外的E1笑了。	e1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0008_A_90	他鼓掌。	o2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0008_A_89	O2笑着说：这是一笔交易，双喜临门！	o2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0010_A_129	突然，M2大笑起来。	m2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0018_A_303	队员们兴奋地散开了。	无角色	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0018_A_329	只有A1鼓掌，M2哭着走上前。	m2	2,2,0,0,0,0	[2, 2, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0018_A_331	M2喊道：A1是我的朋友。你总是说我是他身边的一条狗。今天，我想让你瞧不起我，认为我是个废物的人好好看看。当狗有什么不对？现在我想对你说	m2	2,2,0,0,0,0	[2, 2, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0018_A_332	M2学会了几次吠叫，其他人都惊呆了。	m2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0019_A_366	F1：在这种情况下很难找到知己。	f1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0020_A_399	M1非常热情：你的招标广告点燃了我。它的全名是（揭开被子）陆地游泳者。我的设计理念是让游泳运动完全摆脱水的束缚。（S2走到机器上，机器中间有一个锡桶，机器前面是一个蹲着的厕所，他躺在上面，把他的头放到马桶里，做一个游泳动作，然后下来。）它最大的卖点是你可以根据你个人的喜好自由地切换场景。如果你喜欢在海里游泳，加点盐。（在厕所里放一些盐）如果你喜欢其他口味，你也可以加一些牛奶和啤酒。	m1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0020_A_419	每个人都站在会议桌旁，钱跳了起来，A1也跟着跳了起来，L2无奈地保留着账户。	a1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0031_A_548	在台球厅，J1和H1捂住肚子大笑。	h1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0031_A_549	在台球厅，J1和H1捂住肚子大笑。	j1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0037_A_608	L2：你怎么知道今天是我的生日？	l2	0,2,2,0,0,0	[0, 2, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0044_A_672	L2走过去，摸了摸王力宏的手，又兴奋地喊道。	l2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0047_A_698	F1笑：看人很准确，哈哈。	f1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0056_A_816	恒泰接球射门，A1没有跳，球进了，F1领队的观众欢呼起来。	f1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0060_A_877	N1也很兴奋：大祥，等一下，大祥，等一下。	n1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0060_A_907	A1致辞：祝贺恒泰团队。和这样一支伟大的球队踢球一直是我们的梦想。我可以买一场比赛，但我买不到真正的胜利。我知道在你眼里，A1是暴发户。老实说，我从来没有为我的遗产感到骄傲，但我为自己是一名守门员感到骄傲，即使守门员不是很好。	a1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0064_A_985	L2看着她在水中的倒影，突然她看着楼梯入口，A1穿着风衣，戴着太阳镜和两袋现金。	l2	0,2,2,0,0,0	[0, 2, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0064_A_995	E1过来：祝贺你通过考试。	e1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32798_0044_A_1775	在中央计算机显示屏上，99%的提示变为100%，然后是“主程序更换完成”的提示。“滴答”的声音。G1难以置信地看着屏幕。	g1	0,2,2,0,0,0	[0, 2, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32798_0044_A_1801	D1兴奋地回头看，看到来自世界各地的士兵、司机和工程师涌入控制中心。	d1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32798_0044_A_1904	巨大的震动从前方传来，空间站的驾驶舱被红灯照亮。C1看着即将到来的光束，他笑了。	c1	0,2,0,0,0,2	[0, 2, 0, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32798_0044_A_2010	在他的手掌中是他给D1的子弹。他笑了。	o2	0,2,0,0,0,2	[0, 2, 0, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32798_0044_A_2058	T2笑了，强壮的W2哭了起来。	t2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32798_0044_A_2104	L2（背部）拍拍他们，H1和T2回头看，他们灿烂地笑了。	h1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32798_0044_A_2105	L2（背部）拍拍他们，H1和T2回头看，他们灿烂地笑了。	t2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0003_A_33	G1模拟：H2，晨练怎么样？（其他人也笑了）这个H2，吃屎跟不上热的那个。	g1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0004_A_60	H2窃窃私语：6000万。	h2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0012_A_208	其他人突然大笑起来。	无角色	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0030_A_427	走出树林后，H2发现了一辆类似于房子的汽车，兴奋地问：嘿，这是什么？	h2	0,2,2,0,0,0	[0, 2, 2, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0031_A_434	H2有些吃惊：这太强大了！	h2	0,2,3,0,0,0	[0, 2, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0033_A_458	H2笑着说：学得够快。好的，我们开三、七张彩票吧。	h2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0039_A_599	张D1笑了：哦！好吧	d1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0040_A_617	H2喘息着，看着K2和那边的张D1说话。张D1笑了笑，K2向他鞠躬，然后走进机舱。	d1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0041_A_642	我咬了一口，非常美味。	i2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0048_A_684	H2笑着说：I2，你开悟了。	h2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0049_A_695	当H2看到K2站在附近的石头上看着这一切时，他忍不住笑了起来。	h2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0049_A_696	当H2看到K2站在附近的石头上看着这一切时，他忍不住笑了起来。	k2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_786	C1笑了。	c1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_793	K2和H2坐在一起看他们的手机。	h2	3,2,0,0,0,0	[3, 2, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_794	K2和H2坐在一起看他们的手机。	k2	3,2,0,0,0,0	[3, 2, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_819	I2拿出一张扑克牌，下面的人立刻围了过来抢它，就像一个富人在酒吧里扔小费一样。	i2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_821	H2站起来：让我们玩这个把戏。	h2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_823	H2从破船上跳下来，其他人抓住了他。	h2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_822	H2扔了几张扑克牌，其他人继续蜂拥而来。	h2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_820	我很高兴：这太疯狂了。在过去，我们甚至是狗屎。只要它是冷冻的，没有人咬它，那就是他妈的冰淇淋。	i2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0062_A_900	你看，我没有骗你，真的。（用来拉人）走，回家，回家。	c1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0065_A_978	张D1看着他的手机哭了，I2拿着书满意地走开了。	d1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0066_A_981	I2：兄弟，这次我们真的成功了。	i2	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0003_A_15	B1笑了：这次不是，吵架，凶猛。	b1	0,2,0,0,0,0	[0, 2, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
